freq_GHz,R_V
2.3,0.00976962648333333
2.3073333333333332,0.009804483316666668
2.3146666666666667,0.009806072749999997
2.3219999999999996,0.0097995083
2.329333333333333,0.009799778533333336
2.3366666666666664,0.009808981483333335
2.344,0.009835589033333331
2.3513333333333333,0.009839832883333333
2.3586666666666667,0.009762537566666667
2.3659999999999997,0.009701057183333334
2.373333333333333,0.009784360633333333
2.3806666666666665,0.009860114233333333
2.388,0.009858874433333333
2.3953333333333333,0.009862275833333331
2.4026666666666667,0.009859049200000001
2.4099999999999997,0.00986898345
2.417333333333333,0.009891744533333333
2.4246666666666665,0.009886833049999998
2.432,0.009807074099999999
2.4393333333333334,0.0097612819
2.4466666666666663,0.009885672783333336
2.4539999999999997,0.009969214600000002
2.461333333333333,0.009938712916666669
2.4686666666666666,0.009910372833333335
2.476,0.009888247633333335
2.4833333333333334,0.009889074233333335
2.4906666666666664,0.009936010850000001
2.4979999999999998,0.009948694666666666
2.505333333333333,0.009916937266666669
2.5126666666666666,0.009843536283333334
2.52,0.009893079633333333
2.527333333333333,0.010001496883333332
2.5346666666666664,0.010024894
2.542,0.00999571045
2.5493333333333332,0.009959137400000002
2.5566666666666666,0.009943751450000001
2.564,0.009957865833333334
2.571333333333333,0.009995075133333335
2.5786666666666664,0.009990831300000001
2.586,0.009945388583333332
2.5933333333333333,0.00998224805
2.6006666666666667,0.010082161833333332
2.6079999999999997,0.010103333166666667
2.615333333333333,0.010070447166666666
2.6226666666666665,0.010028247666666665
2.63,0.009996044516666667
2.6373333333333333,0.010019997333333332
2.6446666666666667,0.010052851833333331
2.6519999999999997,0.010078028833333332
2.659333333333333,0.010037116166666665
2.6666666666666665,0.010012575750000002
2.674,0.010107942166666667
2.6813333333333333,0.010184252000000001
2.6886666666666663,0.0101829805
2.6959999999999997,0.010127397666666668
2.703333333333333,0.010085292333333332
2.7106666666666666,0.010035987333333335
2.718,0.010061100833333336
2.7253333333333334,0.010100312333333333
2.7326666666666664,0.010137537833333333
2.7399999999999998,0.010117590166666666
2.747333333333333,0.010126062166666666
2.7546666666666666,0.010180135333333333
2.762,0.010228438666666666
2.769333333333333,0.010207267333333332
2.7766666666666664,0.010204629000000002
2.784,0.010146645499999999
2.791333333333333,0.010100073666666666
2.7986666666666666,0.010136457499999998
2.806,0.010195139666666663
2.8133333333333335,0.010432764333333334
2.8206666666666664,0.010206138833333333
2.828,0.010174143
2.8353333333333333,0.010265537499999998
2.8426666666666667,0.010281447833333335
2.8499999999999996,0.010302810166666666
2.857333333333333,0.010737510833333332
2.8646666666666665,0.017073321500000002
2.872,0.02184403
2.8793333333333333,0.013418829500000002
2.8866666666666667,0.010511488666666667
2.894,0.010260228
2.901333333333333,0.010224640166666667
2.9086666666666665,0.010291080000000001
2.916,0.010373620333333333
2.9233333333333333,0.010358329333333334
2.9306666666666663,0.010295975500000002
2.9379999999999997,0.010457099
2.945333333333333,0.010430062
2.9526666666666666,0.0103863675
2.96,0.010413451666666667
2.9673333333333334,0.010307212
2.974666666666667,0.010286994999999998
2.9819999999999998,0.010301585666666667
2.989333333333333,0.010369488333333333
2.9966666666666666,0.010416679
3.004,0.010347855333333333
3.011333333333333,0.010307609833333332
3.0186666666666664,0.010339430333333333
3.026,0.010414406166666666
3.033333333333333,0.010449484666666665
3.0406666666666666,0.010327382666666666
3.048,0.010276107666666668
3.0553333333333335,0.010253679666666666
3.0626666666666664,0.010297389833333335
3.07,0.010393838166666666
3.0773333333333333,0.010464712166666668
3.0846666666666667,0.010465189000000001
3.0919999999999996,0.010462375666666666
3.099333333333333,0.010492400666666669
3.1066666666666665,0.010518801666666666
3.114,0.010497343000000003
3.1213333333333333,0.010338636666666663
3.1286666666666667,0.010261977166666667
3.136,0.010272611666666666
3.143333333333333,0.010295386500000002
3.1506666666666665,0.0103528775
3.158,0.010480193000000002
3.1653333333333333,0.010498328333333331
3.1726666666666663,0.010532677333333332
3.1799999999999997,0.010548793833333335
3.187333333333333,0.010534886333333332
3.1946666666666665,0.010359474333333332
3.202,0.010279937666666667
3.2093333333333334,0.010252042166666668
3.216666666666667,0.010260021000000001
3.2239999999999998,0.010338699666666664
3.231333333333333,0.010429044833333333
3.2386666666666666,0.010487854666666666
3.246,0.010523379333333334
3.2533333333333334,0.010527956333333336
3.2606666666666664,0.010431635333333333
3.268,0.010353943333333332
3.275333333333333,0.010293225833333334
3.2826666666666666,0.010249721666666666
3.29,0.010259592333333333
3.2973333333333334,0.010326063833333335
3.304666666666667,0.010446035999999997
3.312,0.01052050166666667
3.3193333333333332,0.010509328333333337
3.3266666666666667,0.010507786833333331
3.3339999999999996,0.010432445833333331
3.341333333333333,0.010153654833333334
3.3486666666666665,0.010055379000000001
3.356,0.01002777
3.3633333333333333,0.010018790183333333
3.3706666666666667,0.010031553333333332
3.378,0.010132530666666667
3.3853333333333335,0.010286136
3.3926666666666665,0.01045171
3.4,0.0104612785
