freq_GHz,R_V
2.3,0.009607247516666669
2.3073333333333332,0.0096231103
2.3146666666666667,0.009632774266666668
2.3219999999999996,0.009614241116666667
2.329333333333333,0.009639704216666666
2.3366666666666664,0.009636525316666665
2.344,0.009673591466666664
2.3513333333333333,0.009666788533333335
2.3586666666666667,0.009581720799999999
2.3659999999999997,0.009501326066666668
2.373333333333333,0.00956245665
2.3806666666666665,0.009631184716666664
2.388,0.00964269241666667
2.3953333333333333,0.009610903233333332
2.4026666666666667,0.009596693483333335
2.4099999999999997,0.009769690066666666
2.417333333333333,0.009972091566666667
2.4246666666666665,0.009637828666666669
2.432,0.009538582916666668
2.4393333333333334,0.009484859333333333
2.4466666666666663,0.009596820700000001
2.4539999999999997,0.009696320633333332
2.461333333333333,0.009667042949999998
2.4686666666666666,0.009639290966666665
2.476,0.009610553600000004
2.4833333333333334,0.009602479166666667
2.4906666666666664,0.00963242455
2.4979999999999998,0.009648350883333332
2.505333333333333,0.009601239283333333
2.5126666666666666,0.009542429483333333
2.52,0.00958811038333333
2.527333333333333,0.009691679416666665
2.5346666666666664,0.009699245216666668
2.542,0.009660557883333334
2.5493333333333332,0.009626321
2.5566666666666666,0.009600857950000003
2.564,0.009630008633333334
2.571333333333333,0.009656075666666665
2.5786666666666664,0.009649368083333333
2.586,0.009598505433333331
2.5933333333333333,0.009646825016666666
2.6006666666666667,0.009744004416666667
2.6079999999999997,0.009729381316666667
2.615333333333333,0.009696447783333333
2.6226666666666665,0.009666693233333334
2.63,0.009615321916666666
2.6373333333333333,0.009628991299999999
2.6446666666666667,0.009657760416666666
2.6519999999999997,0.0096823017
2.659333333333333,0.009621616166666668
2.6666666666666665,0.009596820700000001
2.674,0.009698259816666666
2.6813333333333333,0.009831170333333335
2.6886666666666663,0.010036496833333332
2.6959999999999997,0.009890170849999998
2.703333333333333,0.009645076650000002
2.7106666666666666,0.009578160416666667
2.718,0.009535785533333332
2.7253333333333334,0.009576666333333334
2.7326666666666664,0.009604100366666668
2.7399999999999998,0.009585408299999999
2.747333333333333,0.0095662713
2.7546666666666666,0.009619009449999997
2.762,0.009643328266666668
2.769333333333333,0.00964167521666667
2.7766666666666664,0.0096254945
2.784,0.00957380528333333
2.791333333333333,0.009519700233333334
2.7986666666666666,0.009546275933333332
2.806,0.009585312950000001
2.8133333333333335,0.009582388316666664
2.8206666666666664,0.009557306800000002
2.828,0.009583882433333333
2.8353333333333333,0.009673941133333334
2.8426666666666667,0.009698132616666669
2.8499999999999996,0.009669649683333332
2.857333333333333,0.009844617100000001
2.8646666666666665,0.010169725333333332
2.872,0.010227739999999997
2.8793333333333333,0.010210414333333336
2.8866666666666667,0.0098328869
2.894,0.009700008216666665
2.901333333333333,0.00969190198333333
2.9086666666666665,0.009764699166666667
2.916,0.009859208250000001
2.9233333333333333,0.009833363683333334
2.9306666666666663,0.009756116066666664
2.9379999999999997,0.009707669316666665
2.945333333333333,0.00971615715
2.9526666666666666,0.009827482733333332
2.96,0.009865502500000001
2.9673333333333334,0.009773441166666667
2.974666666666667,0.009737519449999999
2.9819999999999998,0.009735898100000003
2.989333333333333,0.009812605450000001
2.9966666666666666,0.009845507199999999
3.004,0.009774649166666666
3.011333333333333,0.009741747333333335
3.0186666666666664,0.009762855383333333
3.026,0.009845411833333335
3.033333333333333,0.009851578883333333
3.0406666666666666,0.009743463933333337
3.048,0.00969104366666667
3.0553333333333335,0.00967174775
3.0626666666666664,0.009728046266666669
3.07,0.009819281099999999
3.0773333333333333,0.010107608666666665
3.0846666666666667,0.010991887666666669
3.0919999999999996,0.011295187166666665
3.099333333333333,0.01042934683333333
3.1066666666666665,0.0099708199
3.114,0.009879775899999999
3.1213333333333333,0.009729921833333334
3.1286666666666667,0.009697147100000001
3.136,0.009671715999999999
3.143333333333333,0.009672129183333331
3.1506666666666665,0.009695112650000002
3.158,0.0097985864
3.1653333333333333,0.009884067383333334
3.1726666666666663,0.009899326083333332
3.1799999999999997,0.009916937316666668
3.187333333333333,0.009892300766666666
3.1946666666666665,0.009736883566666667
3.202,0.009655821316666667
3.2093333333333334,0.010020475000000001
3.216666666666667,0.010264264833333333
3.2239999999999998,0.009772074233333334
3.231333333333333,0.009757801016666668
3.2386666666666666,0.009822110399999999
3.246,0.009866074716666668
3.2533333333333334,0.009861401700000001
3.2606666666666664,0.0097801804
3.268,0.009675594099999997
3.275333333333333,0.00960254275
3.2826666666666666,0.009574949683333332
3.29,0.009590907816666668
3.2973333333333334,0.009602415483333336
3.304666666666667,0.009681443433333334
3.312,0.009760630133333333
3.3193333333333332,0.009750457583333335
3.3266666666666667,0.009744353983333332
3.3339999999999996,0.009789017816666665
3.341333333333333,0.010042249833333334
3.3486666666666665,0.009410059383333332
3.356,0.009256327166666667
3.3633333333333333,0.009249969383333334
3.3706666666666667,0.009271554116666665
3.378,0.009315963583333331
3.3853333333333335,0.009469028366666665
3.3926666666666665,0.009656711433333335
3.4,0.009704903816666666
